SiteCode,TimePoint,NO2_obs
2409A,2019/1/15 1:00,36
2410A,2019/1/15 1:00,35
2411A,2019/1/15 1:00,41
2420A,2019/1/15 1:00,36
2421A,2019/1/15 1:00,36
2422A,2019/1/15 1:00,44
2423A,2019/1/15 1:00,44
2424A,2019/1/15 1:00,45
2426A,2019/1/15 1:00,41
2427A,2019/1/15 1:00,29
2428A,2019/1/15 1:00,14
2431A,2019/1/15 1:00,61
2432A,2019/1/15 1:00,82
2433A,2019/1/15 1:00,82
2434A,2019/1/15 1:00,81
2435A,2019/1/15 1:00,70
2437A,2019/1/15 1:00,26
2438A,2019/1/15 1:00,21
2439A,2019/1/15 1:00,31
2440A,2019/1/15 1:00,33
2441A,2019/1/15 1:00,33
2443A,2019/1/15 1:00,11
2444A,2019/1/15 1:00,15
2446A,2019/1/15 1:00,24
2447A,2019/1/15 1:00,50
2448A,2019/1/15 1:00,46
2449A,2019/1/15 1:00,46
2450A,2019/1/15 1:00,57
2451A,2019/1/15 1:00,37
2452A,2019/1/15 1:00,31
2453A,2019/1/15 1:00,39
2456A,2019/1/15 1:00,22
2457A,2019/1/15 1:00,42
2458A,2019/1/15 1:00,43
2459A,2019/1/15 1:00,43
2460A,2019/1/15 1:00,44
2461A,2019/1/15 1:00,31
2462A,2019/1/15 1:00,18
2463A,2019/1/15 1:00,21
2465A,2019/1/15 1:00,20
2466A,2019/1/15 1:00,20
2467A,2019/1/15 1:00,16
2468A,2019/1/15 1:00,39
2469A,2019/1/15 1:00,30
2470A,2019/1/15 1:00,36
2471A,2019/1/15 1:00,40
2472A,2019/1/15 1:00,35
2473A,2019/1/15 1:00,38
2474A,2019/1/15 1:00,29
2475A,2019/1/15 1:00,36
2476A,2019/1/15 1:00,28
2477A,2019/1/15 1:00,27
2478A,2019/1/15 1:00,30
2479A,2019/1/15 1:00,35
2480A,2019/1/15 1:00,28
2481A,2019/1/15 1:00,27
2487A,2019/1/15 1:00,15
2488A,2019/1/15 1:00,39
2489A,2019/1/15 1:00,19
2490A,2019/1/15 1:00,14
2491A,2019/1/15 1:00,28
2495A,2019/1/15 1:00,12
2496A,2019/1/15 1:00,26
2497A,2019/1/15 1:00,27
2498A,2019/1/15 1:00,19
2514A,2019/1/15 1:00,15
2515A,2019/1/15 1:00,12
2842A,2019/1/15 1:00,39
2845A,2019/1/15 1:00,73
2846A,2019/1/15 1:00,108
2858A,2019/1/15 1:00,24
2859A,2019/1/15 1:00,13
2860A,2019/1/15 1:00,14
2862A,2019/1/15 1:00,26
2865A,2019/1/15 1:00,22
2866A,2019/1/15 1:00,92
2868A,2019/1/15 1:00,52
2869A,2019/1/15 1:00,40
2870A,2019/1/15 1:00,68
2871A,2019/1/15 1:00,84
2872A,2019/1/15 1:00,66
2873A,2019/1/15 1:00,91
2874A,2019/1/15 1:00,33
2875A,2019/1/15 1:00,52
2877A,2019/1/15 1:00,115
2878A,2019/1/15 1:00,72
2897A,2019/1/15 1:00,14
2900A,2019/1/15 1:00,13
2907A,2019/1/15 1:00,62
2916A,2019/1/15 1:00,55
2919A,2019/1/15 1:00,10
2920A,2019/1/15 1:00,43
2921A,2019/1/15 1:00,56
2922A,2019/1/15 1:00,14
2923A,2019/1/15 1:00,12
2929A,2019/1/15 1:00,18
2994A,2019/1/15 1:00,48
2996A,2019/1/15 1:00,61
2997A,2019/1/15 1:00,40
3000A,2019/1/15 1:00,93
3002A,2019/1/15 1:00,80
3003A,2019/1/15 1:00,72
3004A,2019/1/15 1:00,87
3005A,2019/1/15 1:00,75
3006A,2019/1/15 1:00,60
3008A,2019/1/15 1:00,81
3009A,2019/1/15 1:00,69
3010A,2019/1/15 1:00,70
3012A,2019/1/15 1:00,33
3018A,2019/1/15 1:00,24
3020A,2019/1/15 1:00,22
3021A,2019/1/15 1:00,64
3022A,2019/1/15 1:00,62
3026A,2019/1/15 1:00,27
3034A,2019/1/15 1:00,11
3035A,2019/1/15 1:00,5
3036A,2019/1/15 1:00,89
3039A,2019/1/15 1:00,95
3046A,2019/1/15 1:00,27
3048A,2019/1/15 1:00,21
3051A,2019/1/15 1:00,10
3054A,2019/1/15 1:00,60
3057A,2019/1/15 1:00,43
3058A,2019/1/15 1:00,12
3059A,2019/1/15 1:00,97
3061A,2019/1/15 1:00,5
3064A,2019/1/15 1:00,97
3066A,2019/1/15 1:00,81
3131A,2019/1/15 1:00,3
3132A,2019/1/15 1:00,46
3134A,2019/1/15 1:00,51
3138A,2019/1/15 1:00,45
3139A,2019/1/15 1:00,42
3140A,2019/1/15 1:00,43
3141A,2019/1/15 1:00,64
3147A,2019/1/15 1:00,44
3149A,2019/1/15 1:00,32
3151A,2019/1/15 1:00,45
3153A,2019/1/15 1:00,38
3164A,2019/1/15 1:00,32
3169A,2019/1/15 1:00,101
3173A,2019/1/15 1:00,51
3178A,2019/1/15 1:00,99
3185A,2019/1/15 1:00,31
3187A,2019/1/15 1:00,62
3188A,2019/1/15 1:00,86
3190A,2019/1/15 1:00,47
3191A,2019/1/15 1:00,57
3194A,2019/1/15 1:00,47
3195A,2019/1/15 1:00,45
1001A,2019/1/15 2:00,10
1002A,2019/1/15 2:00,7
1003A,2019/1/15 2:00,6
1004A,2019/1/15 2:00,10
1005A,2019/1/15 2:00,7
1006A,2019/1/15 2:00,10
1007A,2019/1/15 2:00,11
1008A,2019/1/15 2:00,8
1009A,2019/1/15 2:00,7
1010A,2019/1/15 2:00,1
1011A,2019/1/15 2:00,12
1012A,2019/1/15 2:00,11
1015A,2019/1/15 2:00,14
1017A,2019/1/15 2:00,17
1018A,2019/1/15 2:00,13
1019A,2019/1/15 2:00,10
1021A,2019/1/15 2:00,10
1023A,2019/1/15 2:00,5
1024A,2019/1/15 2:00,12
1027A,2019/1/15 2:00,8
1029A,2019/1/15 2:00,5
1030A,2019/1/15 2:00,11
1031A,2019/1/15 2:00,3
1032A,2019/1/15 2:00,14
1033A,2019/1/15 2:00,18
1034A,2019/1/15 2:00,11
1035A,2019/1/15 2:00,41
1036A,2019/1/15 2:00,18
1037A,2019/1/15 2:00,22
1038A,2019/1/15 2:00,10
1039A,2019/1/15 2:00,21
1040A,2019/1/15 2:00,17
1041A,2019/1/15 2:00,19
1042A,2019/1/15 2:00,14
1043A,2019/1/15 2:00,19
1044A,2019/1/15 2:00,23
1046A,2019/1/15 2:00,20
1047A,2019/1/15 2:00,100
1048A,2019/1/15 2:00,84
1049A,2019/1/15 2:00,87
1050A,2019/1/15 2:00,93
1051A,2019/1/15 2:00,12
1052A,2019/1/15 2:00,16
1053A,2019/1/15 2:00,13
1054A,2019/1/15 2:00,13
1055A,2019/1/15 2:00,6
1056A,2019/1/15 2:00,11
1057A,2019/1/15 2:00,5
1059A,2019/1/15 2:00,9
1060A,2019/1/15 2:00,3
1062A,2019/1/15 2:00,6
1064A,2019/1/15 2:00,4
1065A,2019/1/15 2:00,6
1066A,2019/1/15 2:00,4
1067A,2019/1/15 2:00,12
1068A,2019/1/15 2:00,17
1070A,2019/1/15 2:00,19
1072A,2019/1/15 2:00,13
1073A,2019/1/15 2:00,17
1074A,2019/1/15 2:00,79
1075A,2019/1/15 2:00,76
1077A,2019/1/15 2:00,92
1078A,2019/1/15 2:00,104
1079A,2019/1/15 2:00,102
1080A,2019/1/15 2:00,115
1081A,2019/1/15 2:00,33
1083A,2019/1/15 2:00,20
1084A,2019/1/15 2:00,28
1085A,2019/1/15 2:00,25
1086A,2019/1/15 2:00,21
1087A,2019/1/15 2:00,22
1088A,2019/1/15 2:00,16
1089A,2019/1/15 2:00,20
1090A,2019/1/15 2:00,10
1091A,2019/1/15 2:00,16
1092A,2019/1/15 2:00,8
1093A,2019/1/15 2:00,6
1094A,2019/1/15 2:00,11
1095A,2019/1/15 2:00,9
1096A,2019/1/15 2:00,8
1097A,2019/1/15 2:00,14
1098A,2019/1/15 2:00,5
1099A,2019/1/15 2:00,7
1100A,2019/1/15 2:00,15
1102A,2019/1/15 2:00,10
1103A,2019/1/15 2:00,20
1104A,2019/1/15 2:00,19
1105A,2019/1/15 2:00,12
1106A,2019/1/15 2:00,21
1108A,2019/1/15 2:00,16
1109A,2019/1/15 2:00,25
1110A,2019/1/15 2:00,23
1111A,2019/1/15 2:00,28
1112A,2019/1/15 2:00,32
1113A,2019/1/15 2:00,22
1114A,2019/1/15 2:00,25
1115A,2019/1/15 2:00,20
1116A,2019/1/15 2:00,26
1117A,2019/1/15 2:00,31
1118A,2019/1/15 2:00,34
1119A,2019/1/15 2:00,20
1120A,2019/1/15 2:00,21
1121A,2019/1/15 2:00,24
1122A,2019/1/15 2:00,21
1123A,2019/1/15 2:00,22
1124A,2019/1/15 2:00,23
1125A,2019/1/15 2:00,16
1126A,2019/1/15 2:00,22
1127A,2019/1/15 2:00,16
1128A,2019/1/15 2:00,15
1129A,2019/1/15 2:00,68
1130A,2019/1/15 2:00,57
1131A,2019/1/15 2:00,48
1132A,2019/1/15 2:00,58
1133A,2019/1/15 2:00,60
1134A,2019/1/15 2:00,60
1135A,2019/1/15 2:00,68
1136A,2019/1/15 2:00,60
1137A,2019/1/15 2:00,64
1138A,2019/1/15 2:00,60
1139A,2019/1/15 2:00,44
1140A,2019/1/15 2:00,67
1141A,2019/1/15 2:00,52
1142A,2019/1/15 2:00,36
1143A,2019/1/15 2:00,60
1144A,2019/1/15 2:00,53
1145A,2019/1/15 2:00,54
1146A,2019/1/15 2:00,57
1147A,2019/1/15 2:00,62
1148A,2019/1/15 2:00,39
1149A,2019/1/15 2:00,50
1150A,2019/1/15 2:00,65
1151A,2019/1/15 2:00,45
1152A,2019/1/15 2:00,61
1153A,2019/1/15 2:00,56
1154A,2019/1/15 2:00,77
1155A,2019/1/15 2:00,33
1156A,2019/1/15 2:00,51
1157A,2019/1/15 2:00,38
1158A,2019/1/15 2:00,58
1159A,2019/1/15 2:00,57
1160A,2019/1/15 2:00,43
1161A,2019/1/15 2:00,52
1162A,2019/1/15 2:00,45
1163A,2019/1/15 2:00,37
1164A,2019/1/15 2:00,46
1165A,2019/1/15 2:00,48
1166A,2019/1/15 2:00,44
1167A,2019/1/15 2:00,42
1168A,2019/1/15 2:00,33
1169A,2019/1/15 2:00,35
1170A,2019/1/15 2:00,16
1171A,2019/1/15 2:00,38
1172A,2019/1/15 2:00,25
1173A,2019/1/15 2:00,102
1177A,2019/1/15 2:00,49
1178A,2019/1/15 2:00,51
1180A,2019/1/15 2:00,58
1181A,2019/1/15 2:00,68
1182A,2019/1/15 2:00,70
1186A,2019/1/15 2:00,38
1188A,2019/1/15 2:00,55
1189A,2019/1/15 2:00,64
1190A,2019/1/15 2:00,48
1191A,2019/1/15 2:00,54
1192A,2019/1/15 2:00,66
1193A,2019/1/15 2:00,61
1194A,2019/1/15 2:00,45
1195A,2019/1/15 2:00,55
1196A,2019/1/15 2:00,82
1200A,2019/1/15 2:00,66
1201A,2019/1/15 2:00,58
1203A,2019/1/15 2:00,76
1204A,2019/1/15 2:00,52
1205A,2019/1/15 2:00,69
1206A,2019/1/15 2:00,47
1207A,2019/1/15 2:00,45
1209A,2019/1/15 2:00,53
1210A,2019/1/15 2:00,62
1211A,2019/1/15 2:00,74
1212A,2019/1/15 2:00,54
1213A,2019/1/15 2:00,71
1214A,2019/1/15 2:00,61
1215A,2019/1/15 2:00,67
1216A,2019/1/15 2:00,80
1218A,2019/1/15 2:00,64
1220A,2019/1/15 2:00,44
1221A,2019/1/15 2:00,50
1223A,2019/1/15 2:00,60
1225A,2019/1/15 2:00,21
1226A,2019/1/15 2:00,76
1227A,2019/1/15 2:00,58
1228A,2019/1/15 2:00,73
1229A,2019/1/15 2:00,80
1230A,2019/1/15 2:00,69
1231A,2019/1/15 2:00,74
1232A,2019/1/15 2:00,68
1233A,2019/1/15 2:00,68
1234A,2019/1/15 2:00,75
1235A,2019/1/15 2:00,67
1236A,2019/1/15 2:00,80
1237A,2019/1/15 2:00,67
1239A,2019/1/15 2:00,65
1240A,2019/1/15 2:00,72
1241A,2019/1/15 2:00,58
1242A,2019/1/15 2:00,45
1243A,2019/1/15 2:00,53
1244A,2019/1/15 2:00,47
1245A,2019/1/15 2:00,44
1246A,2019/1/15 2:00,44
1247A,2019/1/15 2:00,63
1250A,2019/1/15 2:00,82
1252A,2019/1/15 2:00,62
1253A,2019/1/15 2:00,58
1255A,2019/1/15 2:00,14
1256A,2019/1/15 2:00,52
1257A,2019/1/15 2:00,46
1258A,2019/1/15 2:00,18
1259A,2019/1/15 2:00,11
1260A,2019/1/15 2:00,14
1262A,2019/1/15 2:00,50
1263A,2019/1/15 2:00,49
1264A,2019/1/15 2:00,48
1265A,2019/1/15 2:00,45
1266A,2019/1/15 2:00,46
1267A,2019/1/15 2:00,31
1268A,2019/1/15 2:00,32
1269A,2019/1/15 2:00,24
1270A,2019/1/15 2:00,48
1271A,2019/1/15 2:00,42
1272A,2019/1/15 2:00,39
1273A,2019/1/15 2:00,51
1274A,2019/1/15 2:00,47
1275A,2019/1/15 2:00,52
1276A,2019/1/15 2:00,45
1277A,2019/1/15 2:00,55
1278A,2019/1/15 2:00,58
1279A,2019/1/15 2:00,46
1280A,2019/1/15 2:00,12
1282A,2019/1/15 2:00,65
1283A,2019/1/15 2:00,51
1284A,2019/1/15 2:00,55
1285A,2019/1/15 2:00,44
1286A,2019/1/15 2:00,11
1287A,2019/1/15 2:00,20
1288A,2019/1/15 2:00,22
1290A,2019/1/15 2:00,34
1291A,2019/1/15 2:00,40
1292A,2019/1/15 2:00,10
1293A,2019/1/15 2:00,20
1294A,2019/1/15 2:00,28
1295A,2019/1/15 2:00,32
1296A,2019/1/15 2:00,19
1298A,2019/1/15 2:00,12
1299A,2019/1/15 2:00,70
1300A,2019/1/15 2:00,80
1301A,2019/1/15 2:00,91
1302A,2019/1/15 2:00,76
1303A,2019/1/15 2:00,82
1304A,2019/1/15 2:00,75
1305A,2019/1/15 2:00,79
1306A,2019/1/15 2:00,89
1307A,2019/1/15 2:00,38
1308A,2019/1/15 2:00,108
1309A,2019/1/15 2:00,125
1310A,2019/1/15 2:00,125
1311A,2019/1/15 2:00,110
1312A,2019/1/15 2:00,117
1313A,2019/1/15 2:00,103
1314A,2019/1/15 2:00,107
1315A,2019/1/15 2:00,127
1316A,2019/1/15 2:00,79
1317A,2019/1/15 2:00,96
1318A,2019/1/15 2:00,72
1319A,2019/1/15 2:00,92
1320A,2019/1/15 2:00,56
1321A,2019/1/15 2:00,65
1322A,2019/1/15 2:00,98
1323A,2019/1/15 2:00,97
1324A,2019/1/15 2:00,71
1325A,2019/1/15 2:00,44
1326A,2019/1/15 2:00,40
1327A,2019/1/15 2:00,44
1328A,2019/1/15 2:00,43
1329A,2019/1/15 2:00,30
1330A,2019/1/15 2:00,30
1331A,2019/1/15 2:00,38
1333A,2019/1/15 2:00,37
1334A,2019/1/15 2:00,24
1336A,2019/1/15 2:00,22
1337A,2019/1/15 2:00,37
1338A,2019/1/15 2:00,23
1339A,2019/1/15 2:00,29
1340A,2019/1/15 2:00,19
1341A,2019/1/15 2:00,29
1342A,2019/1/15 2:00,25
1343A,2019/1/15 2:00,25
1344A,2019/1/15 2:00,22
1345A,2019/1/15 2:00,108
1346A,2019/1/15 2:00,112
1348A,2019/1/15 2:00,106
1349A,2019/1/15 2:00,96
1350A,2019/1/15 2:00,120
1351A,2019/1/15 2:00,89
1352A,2019/1/15 2:00,107
1353A,2019/1/15 2:00,46
1354A,2019/1/15 2:00,71
1355A,2019/1/15 2:00,17
1356A,2019/1/15 2:00,18
1357A,2019/1/15 2:00,21
1358A,2019/1/15 2:00,24
1359A,2019/1/15 2:00,16
1360A,2019/1/15 2:00,26
1361A,2019/1/15 2:00,12
1362A,2019/1/15 2:00,39
1363A,2019/1/15 2:00,4
1364A,2019/1/15 2:00,7
1365A,2019/1/15 2:00,10
1366A,2019/1/15 2:00,38
1367A,2019/1/15 2:00,17
1368A,2019/1/15 2:00,25
1369A,2019/1/15 2:00,28
1370A,2019/1/15 2:00,39
1371A,2019/1/15 2:00,110
1372A,2019/1/15 2:00,101
1373A,2019/1/15 2:00,106
1374A,2019/1/15 2:00,103
1375A,2019/1/15 2:00,106
1376A,2019/1/15 2:00,78
1377A,2019/1/15 2:00,63
1378A,2019/1/15 2:00,51
1379A,2019/1/15 2:00,48
1380A,2019/1/15 2:00,56
1381A,2019/1/15 2:00,35
1382A,2019/1/15 2:00,35
1383A,2019/1/15 2:00,98
1384A,2019/1/15 2:00,83
1385A,2019/1/15 2:00,66
1386A,2019/1/15 2:00,86
1387A,2019/1/15 2:00,115
1388A,2019/1/15 2:00,122
1389A,2019/1/15 2:00,136
1390A,2019/1/15 2:00,108
1391A,2019/1/15 2:00,105
1392A,2019/1/15 2:00,40
1393A,2019/1/15 2:00,44
1394A,2019/1/15 2:00,30
1395A,2019/1/15 2:00,20
1396A,2019/1/15 2:00,23
1397A,2019/1/15 2:00,51
1399A,2019/1/15 2:00,41
1400A,2019/1/15 2:00,39
1508A,2019/1/15 2:00,16
1511A,2019/1/15 2:00,21
1512A,2019/1/15 2:00,27
1513A,2019/1/15 2:00,35
1514A,2019/1/15 2:00,33
1515A,2019/1/15 2:00,36
1518A,2019/1/15 2:00,43
1519A,2019/1/15 2:00,38
1520A,2019/1/15 2:00,42
1524A,2019/1/15 2:00,52
1559A,2019/1/15 2:00,35
1562A,2019/1/15 2:00,33
1564A,2019/1/15 2:00,15
1596A,2019/1/15 2:00,14
1597A,2019/1/15 2:00,11
1598A,2019/1/15 2:00,7
1599A,2019/1/15 2:00,9
1600A,2019/1/15 2:00,31
1601A,2019/1/15 2:00,45
1602A,2019/1/15 2:00,26
1603A,2019/1/15 2:00,29
1604A,2019/1/15 2:00,10
1605A,2019/1/15 2:00,6
1606A,2019/1/15 2:00,15
1607A,2019/1/15 2:00,10
1608A,2019/1/15 2:00,7
1609A,2019/1/15 2:00,15
1610A,2019/1/15 2:00,5
1611A,2019/1/15 2:00,17
1612A,2019/1/15 2:00,28
1613A,2019/1/15 2:00,26
1614A,2019/1/15 2:00,11
1616A,2019/1/15 2:00,75
1618A,2019/1/15 2:00,97
1619A,2019/1/15 2:00,96
1620A,2019/1/15 2:00,88
1621A,2019/1/15 2:00,97
1622A,2019/1/15 2:00,37
1624A,2019/1/15 2:00,38
1625A,2019/1/15 2:00,77
1627A,2019/1/15 2:00,70
1628A,2019/1/15 2:00,83
1629A,2019/1/15 2:00,83
1630A,2019/1/15 2:00,85
1631A,2019/1/15 2:00,85
1632A,2019/1/15 2:00,66
1633A,2019/1/15 2:00,68
1634A,2019/1/15 2:00,83
1635A,2019/1/15 2:00,82
1636A,2019/1/15 2:00,81
1637A,2019/1/15 2:00,59
1638A,2019/1/15 2:00,74
1639A,2019/1/15 2:00,74
1640A,2019/1/15 2:00,49
1641A,2019/1/15 2:00,62
1642A,2019/1/15 2:00,49
1643A,2019/1/15 2:00,40
1644A,2019/1/15 2:00,48
1645A,2019/1/15 2:00,34
1646A,2019/1/15 2:00,51
1648A,2019/1/15 2:00,119
1650A,2019/1/15 2:00,124
1652A,2019/1/15 2:00,108
1653A,2019/1/15 2:00,87
1654A,2019/1/15 2:00,83
1655A,2019/1/15 2:00,83
1656A,2019/1/15 2:00,68
1657A,2019/1/15 2:00,85
1658A,2019/1/15 2:00,95
1659A,2019/1/15 2:00,88
1660A,2019/1/15 2:00,93
1661A,2019/1/15 2:00,89
1662A,2019/1/15 2:00,21
1663A,2019/1/15 2:00,42
1665A,2019/1/15 2:00,31
1666A,2019/1/15 2:00,47
1667A,2019/1/15 2:00,32
1669A,2019/1/15 2:00,32
1670A,2019/1/15 2:00,36
1671A,2019/1/15 2:00,40
1672A,2019/1/15 2:00,34
1673A,2019/1/15 2:00,28
1674A,2019/1/15 2:00,26
1675A,2019/1/15 2:00,19
1676A,2019/1/15 2:00,18
1677A,2019/1/15 2:00,33
1678A,2019/1/15 2:00,16
1679A,2019/1/15 2:00,32
1690A,2019/1/15 2:00,47
1691A,2019/1/15 2:00,50
1692A,2019/1/15 2:00,49
1693A,2019/1/15 2:00,17
1694A,2019/1/15 2:00,19
1695A,2019/1/15 2:00,13
1696A,2019/1/15 2:00,31
1697A,2019/1/15 2:00,30
1698A,2019/1/15 2:00,43
1702A,2019/1/15 2:00,33
1703A,2019/1/15 2:00,46
1705A,2019/1/15 2:00,29
1706A,2019/1/15 2:00,25
1708A,2019/1/15 2:00,21
1709A,2019/1/15 2:00,48
1710A,2019/1/15 2:00,38
1711A,2019/1/15 2:00,28
1712A,2019/1/15 2:00,32
1713A,2019/1/15 2:00,58
1714A,2019/1/15 2:00,60
1718A,2019/1/15 2:00,48
1719A,2019/1/15 2:00,47
1720A,2019/1/15 2:00,41
1721A,2019/1/15 2:00,3
1723A,2019/1/15 2:00,5
1724A,2019/1/15 2:00,9
1725A,2019/1/15 2:00,11
1726A,2019/1/15 2:00,2
1727A,2019/1/15 2:00,50
1728A,2019/1/15 2:00,42
1730A,2019/1/15 2:00,50
1731A,2019/1/15 2:00,60
1733A,2019/1/15 2:00,19
1734A,2019/1/15 2:00,24
1735A,2019/1/15 2:00,24
1736A,2019/1/15 2:00,23
1737A,2019/1/15 2:00,31
1739A,2019/1/15 2:00,33
1740A,2019/1/15 2:00,9
1741A,2019/1/15 2:00,15
1742A,2019/1/15 2:00,1
1743A,2019/1/15 2:00,18
1744A,2019/1/15 2:00,6
1745A,2019/1/15 2:00,6
1746A,2019/1/15 2:00,2
1748A,2019/1/15 2:00,15
1749A,2019/1/15 2:00,26
1750A,2019/1/15 2:00,11
1751A,2019/1/15 2:00,9
1752A,2019/1/15 2:00,17
1753A,2019/1/15 2:00,23
1754A,2019/1/15 2:00,23
1755A,2019/1/15 2:00,13
1756A,2019/1/15 2:00,11
1757A,2019/1/15 2:00,14
1758A,2019/1/15 2:00,15
1759A,2019/1/15 2:00,17
1760A,2019/1/15 2:00,7
1761A,2019/1/15 2:00,16
1762A,2019/1/15 2:00,15
1763A,2019/1/15 2:00,10
1764A,2019/1/15 2:00,18
1765A,2019/1/15 2:00,18
1766A,2019/1/15 2:00,16
1767A,2019/1/15 2:00,14
1768A,2019/1/15 2:00,14
1769A,2019/1/15 2:00,8
1770A,2019/1/15 2:00,4
1771A,2019/1/15 2:00,7
1772A,2019/1/15 2:00,25
1773A,2019/1/15 2:00,25
1774A,2019/1/15 2:00,20
1775A,2019/1/15 2:00,32
1776A,2019/1/15 2:00,26
1778A,2019/1/15 2:00,27
1779A,2019/1/15 2:00,5
1780A,2019/1/15 2:00,3
1781A,2019/1/15 2:00,13
1782A,2019/1/15 2:00,5
1783A,2019/1/15 2:00,14
1784A,2019/1/15 2:00,49
1785A,2019/1/15 2:00,53
1786A,2019/1/15 2:00,48
1787A,2019/1/15 2:00,43
1788A,2019/1/15 2:00,61
1789A,2019/1/15 2:00,6
1790A,2019/1/15 2:00,10
1791A,2019/1/15 2:00,17
1792A,2019/1/15 2:00,25
1793A,2019/1/15 2:00,10
1794A,2019/1/15 2:00,56
1795A,2019/1/15 2:00,55
1796A,2019/1/15 2:00,72
1797A,2019/1/15 2:00,60
1798A,2019/1/15 2:00,57
1799A,2019/1/15 2:00,74
1800A,2019/1/15 2:00,50
1801A,2019/1/15 2:00,61
1802A,2019/1/15 2:00,11
1803A,2019/1/15 2:00,32
1804A,2019/1/15 2:00,47
1805A,2019/1/15 2:00,36
1806A,2019/1/15 2:00,14
1808A,2019/1/15 2:00,35
1809A,2019/1/15 2:00,42
1810A,2019/1/15 2:00,14
1811A,2019/1/15 2:00,76
1812A,2019/1/15 2:00,52
1814A,2019/1/15 2:00,74
1815A,2019/1/15 2:00,84
1816A,2019/1/15 2:00,63
1817A,2019/1/15 2:00,62
1818A,2019/1/15 2:00,69
1819A,2019/1/15 2:00,79
1820A,2019/1/15 2:00,77
1822A,2019/1/15 2:00,101
1824A,2019/1/15 2:00,37
1825A,2019/1/15 2:00,44
1826A,2019/1/15 2:00,43
1828A,2019/1/15 2:00,86
1829A,2019/1/15 2:00,97
1830A,2019/1/15 2:00,53
1831A,2019/1/15 2:00,56
1832A,2019/1/15 2:00,65
1833A,2019/1/15 2:00,60
1834A,2019/1/15 2:00,59
1835A,2019/1/15 2:00,89
1836A,2019/1/15 2:00,85
1838A,2019/1/15 2:00,85
1839A,2019/1/15 2:00,42
1840A,2019/1/15 2:00,47
1841A,2019/1/15 2:00,36
1842A,2019/1/15 2:00,26
1843A,2019/1/15 2:00,32
1844A,2019/1/15 2:00,50
1845A,2019/1/15 2:00,49
1847A,2019/1/15 2:00,25
1848A,2019/1/15 2:00,33
1849A,2019/1/15 2:00,22
1850A,2019/1/15 2:00,19
1851A,2019/1/15 2:00,24
1852A,2019/1/15 2:00,20
1854A,2019/1/15 2:00,35
1857A,2019/1/15 2:00,20
1862A,2019/1/15 2:00,15
1959A,2019/1/15 2:00,93
1960A,2019/1/15 2:00,95
1961A,2019/1/15 2:00,72
1962A,2019/1/15 2:00,79
1963A,2019/1/15 2:00,127
1964A,2019/1/15 2:00,124
1965A,2019/1/15 2:00,105
1966A,2019/1/15 2:00,73
1968A,2019/1/15 2:00,115
1969A,2019/1/15 2:00,69
1970A,2019/1/15 2:00,57
1971A,2019/1/15 2:00,62
1972A,2019/1/15 2:00,60
1973A,2019/1/15 2:00,53
1974A,2019/1/15 2:00,49
1975A,2019/1/15 2:00,72
1976A,2019/1/15 2:00,60
1978A,2019/1/15 2:00,79
1979A,2019/1/15 2:00,37
1980A,2019/1/15 2:00,41
1981A,2019/1/15 2:00,29
1982A,2019/1/15 2:00,41
1983A,2019/1/15 2:00,44
1984A,2019/1/15 2:00,46
1985A,2019/1/15 2:00,61
1987A,2019/1/15 2:00,46
1988A,2019/1/15 2:00,47
1989A,2019/1/15 2:00,58
1990A,2019/1/15 2:00,57
1991A,2019/1/15 2:00,44
1992A,2019/1/15 2:00,50
1993A,2019/1/15 2:00,41
1994A,2019/1/15 2:00,46
1995A,2019/1/15 2:00,60
1996A,2019/1/15 2:00,63
1997A,2019/1/15 2:00,46
1998A,2019/1/15 2:00,37
1999A,2019/1/15 2:00,47
2000A,2019/1/15 2:00,44
2001A,2019/1/15 2:00,60
2002A,2019/1/15 2:00,86
2003A,2019/1/15 2:00,108
2004A,2019/1/15 2:00,39
2006A,2019/1/15 2:00,48
2007A,2019/1/15 2:00,55
2008A,2019/1/15 2:00,20
2010A,2019/1/15 2:00,34
2013A,2019/1/15 2:00,32
2014A,2019/1/15 2:00,54
2015A,2019/1/15 2:00,53
2017A,2019/1/15 2:00,52
2018A,2019/1/15 2:00,12
2019A,2019/1/15 2:00,18
2031A,2019/1/15 2:00,34
2054A,2019/1/15 2:00,38
2064A,2019/1/15 2:00,28
2065A,2019/1/15 2:00,32
2066A,2019/1/15 2:00,39
2067A,2019/1/15 2:00,31
2068A,2019/1/15 2:00,37
2069A,2019/1/15 2:00,37
2070A,2019/1/15 2:00,34
2074A,2019/1/15 2:00,47
2075A,2019/1/15 2:00,40
2160A,2019/1/15 2:00,64
2161A,2019/1/15 2:00,65
2162A,2019/1/15 2:00,74
2163A,2019/1/15 2:00,57
2164A,2019/1/15 2:00,60
2165A,2019/1/15 2:00,42
2166A,2019/1/15 2:00,24
2167A,2019/1/15 2:00,27
2168A,2019/1/15 2:00,16
2169A,2019/1/15 2:00,19
2170A,2019/1/15 2:00,28
2171A,2019/1/15 2:00,25
2173A,2019/1/15 2:00,18
2174A,2019/1/15 2:00,22
2179A,2019/1/15 2:00,53
2180A,2019/1/15 2:00,12
2181A,2019/1/15 2:00,16
2182A,2019/1/15 2:00,15
2189A,2019/1/15 2:00,5
2190A,2019/1/15 2:00,9
2191A,2019/1/15 2:00,4
2192A,2019/1/15 2:00,5
2197A,2019/1/15 2:00,10
