source_index,SiteCode,TimePoint,factor_index,NO2,NO2_obs
0,3178A,2019-01-14 19:00:00,0,91.2798080444336,94.0
0,3185A,2019-01-14 19:00:00,0,77.2389907836914,53.0
0,3187A,2019-01-14 19:00:00,0,45.214088439941406,49.0
0,3188A,2019-01-14 19:00:00,0,75.51332092285156,76.0
0,3190A,2019-01-14 19:00:00,0,53.10765838623047,53.0
0,3191A,2019-01-14 19:00:00,0,52.46462631225586,72.0
0,3194A,2019-01-14 19:00:00,0,35.728981018066406,52.0
0,3195A,2019-01-14 19:00:00,0,43.894371032714844,62.0
0,1001A,2019-01-14 20:00:00,0,83.15505981445312,16.0
0,1002A,2019-01-14 20:00:00,0,14.401856422424316,10.0
0,1003A,2019-01-14 20:00:00,0,83.15505981445312,15.0
0,1004A,2019-01-14 20:00:00,0,83.15505981445312,23.0
0,1005A,2019-01-14 20:00:00,0,80.88058471679688,25.0
0,1006A,2019-01-14 20:00:00,0,83.15505981445312,15.0
0,1007A,2019-01-14 20:00:00,0,83.15505981445312,11.0
0,1008A,2019-01-14 20:00:00,0,56.11317443847656,37.0
0,1009A,2019-01-14 20:00:00,0,26.26188087463379,13.0
0,1010A,2019-01-14 20:00:00,0,14.401856422424316,6.0
0,1011A,2019-01-14 20:00:00,0,68.85690307617188,28.0
0,1012A,2019-01-14 20:00:00,0,58.47736740112305,4.0
0,1015A,2019-01-14 20:00:00,0,102.16886901855469,93.0
0,1017A,2019-01-14 20:00:00,0,79.18141174316406,98.0
0,1018A,2019-01-14 20:00:00,0,79.18141174316406,113.0
0,1019A,2019-01-14 20:00:00,0,95.62359619140625,84.0
0,1021A,2019-01-14 20:00:00,0,66.33223724365234,103.0
0,1023A,2019-01-14 20:00:00,0,73.78819274902344,122.0
0,1024A,2019-01-14 20:00:00,0,67.1753158569336,116.0
0,1026A,2019-01-14 20:00:00,0,77.53411865234375,113.0
0,1027A,2019-01-14 20:00:00,0,57.599815368652344,105.0
0,1029A,2019-01-14 20:00:00,0,78.64017486572266,138.0
0,1030A,2019-01-14 20:00:00,0,79.46961975097656,110.0
0,1031A,2019-01-14 20:00:00,0,78.18107604980469,126.0
0,1032A,2019-01-14 20:00:00,0,71.16474914550781,120.0
0,1033A,2019-01-14 20:00:00,0,73.80260467529297,108.0
0,1034A,2019-01-14 20:00:00,0,78.18107604980469,120.0
0,1035A,2019-01-14 20:00:00,0,63.06471633911133,68.0
0,1036A,2019-01-14 20:00:00,0,102.90478515625,112.0
0,1037A,2019-01-14 20:00:00,0,102.90478515625,108.0
0,1038A,2019-01-14 20:00:00,0,102.90478515625,98.0
0,1039A,2019-01-14 20:00:00,0,102.90478515625,110.0
0,1040A,2019-01-14 20:00:00,0,102.90478515625,105.0
0,1041A,2019-01-14 20:00:00,0,102.90478515625,108.0
0,1042A,2019-01-14 20:00:00,0,73.52643585205078,96.0
0,1043A,2019-01-14 20:00:00,0,87.85848999023438,124.0
0,1044A,2019-01-14 20:00:00,0,74.09971618652344,117.0
0,1046A,2019-01-14 20:00:00,0,98.90929412841797,111.0
0,1047A,2019-01-14 20:00:00,0,75.37946319580078,72.0
0,1048A,2019-01-14 20:00:00,0,75.37946319580078,65.0
0,1049A,2019-01-14 20:00:00,0,75.91217041015625,63.0
0,1050A,2019-01-14 20:00:00,0,75.37946319580078,74.0
0,1051A,2019-01-14 20:00:00,0,76.21688079833984,140.0
0,1052A,2019-01-14 20:00:00,0,76.21688079833984,152.0
0,1053A,2019-01-14 20:00:00,0,76.21688079833984,142.0
0,1054A,2019-01-14 20:00:00,0,76.71539306640625,136.0
0,1055A,2019-01-14 20:00:00,0,76.21688079833984,136.0
0,1056A,2019-01-14 20:00:00,0,76.21688079833984,142.0
0,1057A,2019-01-14 20:00:00,0,46.47996139526367,9.0
0,1059A,2019-01-14 20:00:00,0,46.47996139526367,18.0
0,1060A,2019-01-14 20:00:00,0,46.47996139526367,10.0
0,1061A,2019-01-14 20:00:00,0,22.84640884399414,1.0
0,1062A,2019-01-14 20:00:00,0,39.47111129760742,24.0
0,1063A,2019-01-14 20:00:00,0,27.83111572265625,2.0
0,1064A,2019-01-14 20:00:00,0,27.83111572265625,11.0
0,1065A,2019-01-14 20:00:00,0,21.219287872314453,7.0
0,1066A,2019-01-14 20:00:00,0,27.83111572265625,7.0
0,1067A,2019-01-14 20:00:00,0,114.5536880493164,93.0
0,1068A,2019-01-14 20:00:00,0,114.5536880493164,120.0
0,1070A,2019-01-14 20:00:00,0,114.5536880493164,106.0
0,1071A,2019-01-14 20:00:00,0,85.92008209228516,122.0
0,1072A,2019-01-14 20:00:00,0,89.70858001708984,132.0
0,1073A,2019-01-14 20:00:00,0,89.70858001708984,127.0
0,1074A,2019-01-14 20:00:00,0,75.6452865600586,73.0
0,1075A,2019-01-14 20:00:00,0,75.6452865600586,83.0
0,1077A,2019-01-14 20:00:00,0,63.213722229003906,86.0
0,1078A,2019-01-14 20:00:00,0,72.61300659179688,93.0
0,1079A,2019-01-14 20:00:00,0,81.58228302001953,82.0
0,1080A,2019-01-14 20:00:00,0,63.213722229003906,104.0
0,1081A,2019-01-14 20:00:00,0,77.2389907836914,24.0
0,1083A,2019-01-14 20:00:00,0,24.14139175415039,10.0
0,1084A,2019-01-14 20:00:00,0,59.88078689575195,29.0
0,1085A,2019-01-14 20:00:00,0,78.9254150390625,38.0
0,1086A,2019-01-14 20:00:00,0,77.2389907836914,21.0
0,1087A,2019-01-14 20:00:00,0,78.9254150390625,28.0
0,1088A,2019-01-14 20:00:00,0,77.15098571777344,21.0
0,1089A,2019-01-14 20:00:00,0,50.4946403503418,19.0
0,1090A,2019-01-14 20:00:00,0,65.18748474121094,12.0
0,1091A,2019-01-14 20:00:00,0,65.18748474121094,27.0
0,1092A,2019-01-14 20:00:00,0,65.18748474121094,12.0
0,1093A,2019-01-14 20:00:00,0,65.18748474121094,10.0
0,1094A,2019-01-14 20:00:00,0,65.18748474121094,14.0
0,1095A,2019-01-14 20:00:00,0,65.18748474121094,17.0
0,1096A,2019-01-14 20:00:00,0,65.18748474121094,15.0
0,1097A,2019-01-14 20:00:00,0,65.18748474121094,20.0
0,1098A,2019-01-14 20:00:00,0,103.75163269042969,71.0
0,1099A,2019-01-14 20:00:00,0,94.89755249023438,84.0
0,1100A,2019-01-14 20:00:00,0,96.51451873779297,77.0
0,1102A,2019-01-14 20:00:00,0,100.91609954833984,80.0
0,1103A,2019-01-14 20:00:00,0,119.20335388183594,76.0
0,1104A,2019-01-14 20:00:00,0,115.8372573852539,76.0
0,1105A,2019-01-14 20:00:00,0,115.8372573852539,71.0
0,1106A,2019-01-14 20:00:00,0,115.8372573852539,71.0
0,1108A,2019-01-14 20:00:00,0,129.73997497558594,83.0
0,1109A,2019-01-14 20:00:00,0,46.563072204589844,68.0
0,1110A,2019-01-14 20:00:00,0,64.26415252685547,65.0
0,1111A,2019-01-14 20:00:00,0,64.26415252685547,51.0
0,1112A,2019-01-14 20:00:00,0,64.26415252685547,62.0
0,1113A,2019-01-14 20:00:00,0,64.26415252685547,26.0
0,1114A,2019-01-14 20:00:00,0,64.26415252685547,41.0
0,1115A,2019-01-14 20:00:00,0,34.628204345703125,44.0
0,1116A,2019-01-14 20:00:00,0,53.6317024230957,87.0
0,1117A,2019-01-14 20:00:00,0,53.6317024230957,94.0
0,1118A,2019-01-14 20:00:00,0,62.0916748046875,66.0
0,1119A,2019-01-14 20:00:00,0,96.58099365234375,70.0
0,1120A,2019-01-14 20:00:00,0,96.58099365234375,80.0
0,1121A,2019-01-14 20:00:00,0,90.97028350830078,96.0
0,1122A,2019-01-14 20:00:00,0,96.58099365234375,82.0
0,1123A,2019-01-14 20:00:00,0,96.58099365234375,83.0
0,1124A,2019-01-14 20:00:00,0,91.80924987792969,32.0
0,1125A,2019-01-14 20:00:00,0,84.10286712646484,54.0
0,1126A,2019-01-14 20:00:00,0,90.97028350830078,77.0
0,1127A,2019-01-14 20:00:00,0,80.73177337646484,76.0
0,1128A,2019-01-14 20:00:00,0,80.73177337646484,58.0
0,1129A,2019-01-14 20:00:00,0,54.962677001953125,84.0
0,1130A,2019-01-14 20:00:00,0,63.98290252685547,77.0
0,1131A,2019-01-14 20:00:00,0,54.19246292114258,49.0
0,1132A,2019-01-14 20:00:00,0,54.962677001953125,81.0
0,1133A,2019-01-14 20:00:00,0,67.62308502197266,73.0
0,1134A,2019-01-14 20:00:00,0,67.62308502197266,85.0
0,1135A,2019-01-14 20:00:00,0,65.68977355957031,83.0
0,1136A,2019-01-14 20:00:00,0,65.68977355957031,82.0
0,1137A,2019-01-14 20:00:00,0,54.962677001953125,81.0
0,1138A,2019-01-14 20:00:00,0,55.79638671875,54.0
0,1140A,2019-01-14 20:00:00,0,65.68977355957031,69.0
0,1141A,2019-01-14 20:00:00,0,60.62893295288086,73.0
0,1142A,2019-01-14 20:00:00,0,62.79801559448242,72.0
0,1143A,2019-01-14 20:00:00,0,57.13717269897461,59.0
0,1144A,2019-01-14 20:00:00,0,68.39706420898438,62.0
0,1145A,2019-01-14 20:00:00,0,57.13717269897461,89.0
0,1146A,2019-01-14 20:00:00,0,55.7794075012207,65.0
0,1147A,2019-01-14 20:00:00,0,60.62893295288086,63.0
0,1148A,2019-01-14 20:00:00,0,8.019997596740723,77.0
0,1149A,2019-01-14 20:00:00,0,57.13717269897461,58.0
0,1150A,2019-01-14 20:00:00,0,46.01791000366211,60.0
0,1151A,2019-01-14 20:00:00,0,79.73462677001953,61.0
0,1152A,2019-01-14 20:00:00,0,79.73462677001953,69.0
0,1153A,2019-01-14 20:00:00,0,79.73462677001953,79.0
0,1154A,2019-01-14 20:00:00,0,79.73462677001953,88.0
0,1155A,2019-01-14 20:00:00,0,79.73462677001953,71.0
0,1156A,2019-01-14 20:00:00,0,79.73462677001953,83.0
0,1157A,2019-01-14 20:00:00,0,73.56800079345703,80.0
0,1158A,2019-01-14 20:00:00,0,71.79570007324219,92.0
0,1159A,2019-01-14 20:00:00,0,65.86685943603516,56.0
0,1160A,2019-01-14 20:00:00,0,62.39662170410156,92.0
0,1161A,2019-01-14 20:00:00,0,62.39662170410156,100.0
0,1162A,2019-01-14 20:00:00,0,62.39662170410156,96.0
0,1163A,2019-01-14 20:00:00,0,62.39662170410156,96.0
0,1164A,2019-01-14 20:00:00,0,62.39662170410156,62.0
0,1165A,2019-01-14 20:00:00,0,59.20381164550781,97.0
0,1166A,2019-01-14 20:00:00,0,62.39662170410156,91.0
0,1167A,2019-01-14 20:00:00,0,58.12701416015625,70.0
0,1168A,2019-01-14 20:00:00,0,41.63628005981445,46.0
0,1169A,2019-01-14 20:00:00,0,41.63628005981445,44.0
0,1170A,2019-01-14 20:00:00,0,41.63628005981445,27.0
0,1171A,2019-01-14 20:00:00,0,32.853477478027344,47.0
0,1172A,2019-01-14 20:00:00,0,40.48006057739258,42.0
0,1173A,2019-01-14 20:00:00,0,76.57537841796875,106.0
0,1177A,2019-01-14 20:00:00,0,55.72393035888672,60.0
0,1178A,2019-01-14 20:00:00,0,52.08061981201172,59.0
0,1180A,2019-01-14 20:00:00,0,49.69514846801758,60.0
0,1181A,2019-01-14 20:00:00,0,50.4738883972168,68.0
0,1186A,2019-01-14 20:00:00,0,43.894371032714844,61.0
0,1188A,2019-01-14 20:00:00,0,65.40579986572266,57.0
0,1189A,2019-01-14 20:00:00,0,66.09391784667969,98.0
0,1190A,2019-01-14 20:00:00,0,65.40579986572266,53.0
0,1191A,2019-01-14 20:00:00,0,65.40579986572266,53.0
0,1192A,2019-01-14 20:00:00,0,61.41632080078125,68.0
0,1193A,2019-01-14 20:00:00,0,61.06140899658203,73.0
0,1194A,2019-01-14 20:00:00,0,65.40579986572266,71.0
0,1195A,2019-01-14 20:00:00,0,66.09391784667969,55.0
0,1196A,2019-01-14 20:00:00,0,59.57984161376953,114.0
0,1200A,2019-01-14 20:00:00,0,58.662105560302734,107.0
0,1201A,2019-01-14 20:00:00,0,57.20065689086914,46.0
0,1203A,2019-01-14 20:00:00,0,47.48774719238281,53.0
0,1204A,2019-01-14 20:00:00,0,52.886390686035156,71.0
0,1205A,2019-01-14 20:00:00,0,56.827667236328125,61.0
0,1206A,2019-01-14 20:00:00,0,34.69093704223633,50.0
0,1207A,2019-01-14 20:00:00,0,34.69093704223633,34.0
0,1209A,2019-01-14 20:00:00,0,34.69093704223633,59.0
0,1210A,2019-01-14 20:00:00,0,55.324283599853516,76.0
0,1211A,2019-01-14 20:00:00,0,55.324283599853516,90.0
0,1212A,2019-01-14 20:00:00,0,52.171470642089844,67.0
0,1213A,2019-01-14 20:00:00,0,49.17038345336914,78.0
0,1214A,2019-01-14 20:00:00,0,55.324283599853516,80.0
0,1215A,2019-01-14 20:00:00,0,40.477569580078125,99.0
0,1216A,2019-01-14 20:00:00,0,40.02846145629883,90.0
0,1218A,2019-01-14 20:00:00,0,40.02846145629883,50.0
0,1220A,2019-01-14 20:00:00,0,52.46462631225586,69.0
0,1221A,2019-01-14 20:00:00,0,49.599769592285156,73.0
0,1223A,2019-01-14 20:00:00,0,70.13267517089844,69.0
0,1225A,2019-01-14 20:00:00,0,66.28626251220703,25.0
0,1226A,2019-01-14 20:00:00,0,67.07861328125,47.0
0,1227A,2019-01-14 20:00:00,0,70.13267517089844,62.0
0,1228A,2019-01-14 20:00:00,0,70.13267517089844,74.0
0,1229A,2019-01-14 20:00:00,0,81.10163879394531,88.0
0,1230A,2019-01-14 20:00:00,0,81.10163879394531,80.0
0,1231A,2019-01-14 20:00:00,0,75.41190338134766,30.0
0,1232A,2019-01-14 20:00:00,0,69.6773452758789,76.0
0,1233A,2019-01-14 20:00:00,0,76.61344146728516,51.0
0,1234A,2019-01-14 20:00:00,0,18.976350784301758,86.0
0,1235A,2019-01-14 20:00:00,0,71.86474609375,74.0
0,1236A,2019-01-14 20:00:00,0,13.342230796813965,93.0
0,1237A,2019-01-14 20:00:00,0,58.77692413330078,82.0
0,1239A,2019-01-14 20:00:00,0,71.86474609375,68.0
0,1240A,2019-01-14 20:00:00,0,52.834388732910156,85.0
0,1241A,2019-01-14 20:00:00,0,49.135231018066406,72.0
0,1242A,2019-01-14 20:00:00,0,51.10065841674805,62.0
0,1243A,2019-01-14 20:00:00,0,58.252071380615234,66.0
0,1244A,2019-01-14 20:00:00,0,38.95938491821289,64.0
0,1245A,2019-01-14 20:00:00,0,51.10065841674805,55.0
0,1246A,2019-01-14 20:00:00,0,52.63089370727539,74.0
0,1247A,2019-01-14 20:00:00,0,37.275997161865234,73.0
0,1250A,2019-01-14 20:00:00,0,66.80465698242188,89.0
0,1252A,2019-01-14 20:00:00,0,69.6168212890625,71.0
0,1253A,2019-01-14 20:00:00,0,73.03260040283203,72.0
0,1255A,2019-01-14 20:00:00,0,54.952354431152344,52.0
0,1256A,2019-01-14 20:00:00,0,57.59603500366211,60.0
0,1257A,2019-01-14 20:00:00,0,57.59603500366211,70.0
0,1258A,2019-01-14 20:00:00,0,7.680102825164795,60.0
0,1259A,2019-01-14 20:00:00,0,1.933347225189209,12.0
0,1260A,2019-01-14 20:00:00,0,7.680102825164795,56.0
0,1262A,2019-01-14 20:00:00,0,72.51618194580078,67.0
0,1263A,2019-01-14 20:00:00,0,72.51618194580078,60.0
0,1264A,2019-01-14 20:00:00,0,64.17002868652344,49.0
0,1265A,2019-01-14 20:00:00,0,64.17002868652344,44.0
0,1266A,2019-01-14 20:00:00,0,62.279075622558594,46.0
0,1267A,2019-01-14 20:00:00,0,45.65693283081055,39.0
0,1268A,2019-01-14 20:00:00,0,45.65693283081055,48.0
0,1269A,2019-01-14 20:00:00,0,47.39221954345703,36.0
0,1270A,2019-01-14 20:00:00,0,58.718406677246094,58.0
0,1271A,2019-01-14 20:00:00,0,57.99393844604492,63.0
0,1272A,2019-01-14 20:00:00,0,55.13151931762695,48.0
0,1273A,2019-01-14 20:00:00,0,55.13151931762695,36.0
0,1274A,2019-01-14 20:00:00,0,55.13151931762695,60.0
0,1275A,2019-01-14 20:00:00,0,55.13151931762695,66.0
0,1276A,2019-01-14 20:00:00,0,57.99393844604492,65.0
0,1277A,2019-01-14 20:00:00,0,59.510074615478516,80.0
0,1278A,2019-01-14 20:00:00,0,59.510074615478516,80.0
0,1279A,2019-01-14 20:00:00,0,57.67395782470703,51.0
0,1280A,2019-01-14 20:00:00,0,42.99479293823242,51.0
0,1282A,2019-01-14 20:00:00,0,51.2021369934082,55.0
0,1283A,2019-01-14 20:00:00,0,51.2021369934082,37.0
0,1284A,2019-01-14 20:00:00,0,49.55149459838867,28.0
0,1285A,2019-01-14 20:00:00,0,51.2021369934082,28.0
0,1286A,2019-01-14 20:00:00,0,36.44572448730469,20.0
0,1287A,2019-01-14 20:00:00,0,47.92256164550781,21.0
0,1288A,2019-01-14 20:00:00,0,47.92256164550781,15.0
0,1290A,2019-01-14 20:00:00,0,50.08608627319336,43.0
0,1291A,2019-01-14 20:00:00,0,50.08608627319336,47.0
0,1292A,2019-01-14 20:00:00,0,48.722084045410156,18.0
0,1293A,2019-01-14 20:00:00,0,41.833160400390625,38.0
0,1294A,2019-01-14 20:00:00,0,50.08608627319336,46.0
0,1295A,2019-01-14 20:00:00,0,51.42278289794922,48.0
0,1296A,2019-01-14 20:00:00,0,48.722084045410156,23.0
0,1298A,2019-01-14 20:00:00,0,50.08608627319336,35.0
0,1299A,2019-01-14 20:00:00,0,56.91284942626953,95.0
0,1300A,2019-01-14 20:00:00,0,69.66787719726562,104.0
0,1301A,2019-01-14 20:00:00,0,71.13436126708984,118.0
0,1302A,2019-01-14 20:00:00,0,69.66787719726562,106.0
0,1303A,2019-01-14 20:00:00,0,71.13436126708984,115.0
0,1304A,2019-01-14 20:00:00,0,69.66787719726562,110.0
0,1305A,2019-01-14 20:00:00,0,71.13436126708984,114.0
0,1306A,2019-01-14 20:00:00,0,63.817440032958984,106.0
0,1307A,2019-01-14 20:00:00,0,97.52265930175781,54.0
0,1308A,2019-01-14 20:00:00,0,112.22603607177734,121.0
0,1309A,2019-01-14 20:00:00,0,115.68587493896484,145.0
0,1310A,2019-01-14 20:00:00,0,111.87698364257812,72.0
0,1311A,2019-01-14 20:00:00,0,115.68587493896484,98.0
0,1312A,2019-01-14 20:00:00,0,115.68587493896484,118.0
0,1313A,2019-01-14 20:00:00,0,111.87698364257812,60.0
0,1314A,2019-01-14 20:00:00,0,99.2433853149414,119.0
0,1315A,2019-01-14 20:00:00,0,101.77803039550781,152.0
0,1316A,2019-01-14 20:00:00,0,64.1175308227539,110.0
0,1317A,2019-01-14 20:00:00,0,69.14994812011719,126.0
0,1318A,2019-01-14 20:00:00,0,71.71556854248047,111.0
0,1319A,2019-01-14 20:00:00,0,71.71556854248047,120.0
0,1320A,2019-01-14 20:00:00,0,64.1175308227539,80.0
0,1321A,2019-01-14 20:00:00,0,64.1175308227539,95.0
0,1322A,2019-01-14 20:00:00,0,69.14994812011719,111.0
0,1323A,2019-01-14 20:00:00,0,69.14994812011719,110.0
0,1324A,2019-01-14 20:00:00,0,81.71766662597656,72.0
0,1325A,2019-01-14 20:00:00,0,65.69213104248047,51.0
0,1326A,2019-01-14 20:00:00,0,56.307762145996094,48.0
0,1327A,2019-01-14 20:00:00,0,57.629520416259766,51.0
0,1328A,2019-01-14 20:00:00,0,65.69213104248047,49.0
0,1329A,2019-01-14 20:00:00,0,57.629520416259766,43.0
0,1330A,2019-01-14 20:00:00,0,56.307762145996094,39.0
0,1331A,2019-01-14 20:00:00,0,57.629520416259766,37.0
0,1333A,2019-01-14 20:00:00,0,40.14802169799805,46.0
0,1334A,2019-01-14 20:00:00,0,35.686859130859375,24.0
0,1336A,2019-01-14 20:00:00,0,49.62615203857422,40.0
0,1337A,2019-01-14 20:00:00,0,65.71471405029297,53.0
0,1338A,2019-01-14 20:00:00,0,58.858585357666016,43.0
0,1339A,2019-01-14 20:00:00,0,61.03469467163086,50.0
0,1340A,2019-01-14 20:00:00,0,58.858585357666016,39.0
0,1341A,2019-01-14 20:00:00,0,58.858585357666016,56.0
0,1342A,2019-01-14 20:00:00,0,61.03469467163086,45.0
0,1343A,2019-01-14 20:00:00,0,49.95449447631836,44.0
0,1344A,2019-01-14 20:00:00,0,57.088775634765625,40.0
0,1345A,2019-01-14 20:00:00,0,50.76396560668945,115.0
0,1346A,2019-01-14 20:00:00,0,50.76396560668945,92.0
0,1348A,2019-01-14 20:00:00,0,53.9753303527832,98.0
0,1349A,2019-01-14 20:00:00,0,51.3367805480957,104.0
0,1350A,2019-01-14 20:00:00,0,49.80219268798828,124.0
0,1352A,2019-01-14 20:00:00,0,50.76396560668945,137.0
0,1353A,2019-01-14 20:00:00,0,15.073866844177246,75.0
0,1354A,2019-01-14 20:00:00,0,38.00119400024414,103.0
0,1355A,2019-01-14 20:00:00,0,24.702045440673828,27.0
0,1356A,2019-01-14 20:00:00,0,56.64703369140625,31.0
0,1357A,2019-01-14 20:00:00,0,56.64703369140625,27.0
0,1358A,2019-01-14 20:00:00,0,48.19356155395508,116.0
0,1359A,2019-01-14 20:00:00,0,65.10340118408203,103.0
0,1360A,2019-01-14 20:00:00,0,49.83769607543945,42.0
0,1361A,2019-01-14 20:00:00,0,45.48482131958008,36.0
0,1362A,2019-01-14 20:00:00,0,65.3739242553711,106.0
0,1363A,2019-01-14 20:00:00,0,24.55548667907715,11.0
0,1364A,2019-01-14 20:00:00,0,23.991226196289062,8.0
0,1365A,2019-01-14 20:00:00,0,33.692134857177734,16.0
0,1367A,2019-01-14 20:00:00,0,36.77642822265625,46.0
0,1368A,2019-01-14 20:00:00,0,17.600177764892578,80.0
0,1369A,2019-01-14 20:00:00,0,69.8238296508789,28.0
0,1370A,2019-01-14 20:00:00,0,19.031482696533203,59.0
0,1371A,2019-01-14 20:00:00,0,47.81698989868164,118.0
0,1372A,2019-01-14 20:00:00,0,47.81698989868164,116.0
0,1374A,2019-01-14 20:00:00,0,51.1819953918457,155.0
0,1375A,2019-01-14 20:00:00,0,69.56388092041016,122.0
0,1376A,2019-01-14 20:00:00,0,41.27033615112305,77.0
0,1377A,2019-01-14 20:00:00,0,35.89899444580078,86.0
0,1378A,2019-01-14 20:00:00,0,32.76007080078125,75.0
0,1379A,2019-01-14 20:00:00,0,65.83090209960938,118.0
0,1380A,2019-01-14 20:00:00,0,65.83090209960938,121.0
0,1381A,2019-01-14 20:00:00,0,65.83090209960938,94.0
0,1382A,2019-01-14 20:00:00,0,44.062503814697266,64.0
0,1383A,2019-01-14 20:00:00,0,71.9555892944336,81.0
0,1384A,2019-01-14 20:00:00,0,71.9555892944336,94.0
0,1385A,2019-01-14 20:00:00,0,71.9555892944336,45.0
0,1386A,2019-01-14 20:00:00,0,71.9555892944336,73.0
0,1387A,2019-01-14 20:00:00,0,32.81633377075195,81.0
0,1388A,2019-01-14 20:00:00,0,32.81633377075195,148.0
0,1389A,2019-01-14 20:00:00,0,32.81633377075195,100.0
0,1390A,2019-01-14 20:00:00,0,32.81633377075195,73.0
0,1391A,2019-01-14 20:00:00,0,41.80526351928711,100.0
0,1392A,2019-01-14 20:00:00,0,20.256492614746094,54.0
0,1393A,2019-01-14 20:00:00,0,20.256492614746094,75.0
0,1394A,2019-01-14 20:00:00,0,20.256492614746094,53.0
0,1395A,2019-01-14 20:00:00,0,19.450517654418945,44.0
0,1396A,2019-01-14 20:00:00,0,19.450517654418945,40.0
0,1397A,2019-01-14 20:00:00,0,25.446931838989258,86.0
0,1398A,2019-01-14 20:00:00,0,25.446931838989258,88.0
0,1399A,2019-01-14 20:00:00,0,22.186246871948242,50.0
0,1400A,2019-01-14 20:00:00,0,22.186246871948242,61.0
0,1508A,2019-01-14 20:00:00,0,58.29555130004883,35.0
0,1511A,2019-01-14 20:00:00,0,58.29555130004883,45.0
0,1512A,2019-01-14 20:00:00,0,58.29555130004883,43.0
0,1513A,2019-01-14 20:00:00,0,56.98593521118164,58.0
0,1514A,2019-01-14 20:00:00,0,58.29555130004883,48.0
0,1515A,2019-01-14 20:00:00,0,67.20581817626953,48.0
0,1518A,2019-01-14 20:00:00,0,63.04880905151367,57.0
0,1519A,2019-01-14 20:00:00,0,67.20581817626953,51.0
0,1520A,2019-01-14 20:00:00,0,67.20581817626953,48.0
0,1524A,2019-01-14 20:00:00,0,67.20581817626953,56.0
0,1559A,2019-01-14 20:00:00,0,63.94113540649414,46.0
0,1562A,2019-01-14 20:00:00,0,58.29555130004883,52.0
0,1564A,2019-01-14 20:00:00,0,23.317615509033203,18.0
0,1596A,2019-01-14 20:00:00,0,66.20963287353516,44.0
0,1597A,2019-01-14 20:00:00,0,66.20963287353516,42.0
0,1598A,2019-01-14 20:00:00,0,66.60576629638672,30.0
0,1599A,2019-01-14 20:00:00,0,60.839317321777344,29.0
0,1600A,2019-01-14 20:00:00,0,76.98457336425781,44.0
0,1601A,2019-01-14 20:00:00,0,64.43936920166016,21.0
0,1602A,2019-01-14 20:00:00,0,74.8926773071289,27.0
0,1603A,2019-01-14 20:00:00,0,76.98457336425781,24.0
0,1604A,2019-01-14 20:00:00,0,57.85288619995117,55.0
0,1605A,2019-01-14 20:00:00,0,59.607730865478516,57.0
0,1606A,2019-01-14 20:00:00,0,38.356510162353516,26.0
0,1607A,2019-01-14 20:00:00,0,48.13734817504883,99.0
0,1608A,2019-01-14 20:00:00,0,37.22787094116211,88.0
0,1609A,2019-01-14 20:00:00,0,37.05720138549805,110.0
0,1610A,2019-01-14 20:00:00,0,37.22787094116211,92.0
0,1611A,2019-01-14 20:00:00,0,47.81156539916992,29.0
0,1612A,2019-01-14 20:00:00,0,47.81156539916992,35.0
0,1613A,2019-01-14 20:00:00,0,40.01187515258789,35.0
0,1614A,2019-01-14 20:00:00,0,47.81156539916992,25.0
0,1616A,2019-01-14 20:00:00,0,58.635433197021484,65.0
0,1618A,2019-01-14 20:00:00,0,62.922088623046875,109.0
0,1619A,2019-01-14 20:00:00,0,56.899166107177734,110.0
0,1620A,2019-01-14 20:00:00,0,59.665496826171875,99.0
0,1621A,2019-01-14 20:00:00,0,62.922088623046875,108.0
0,1622A,2019-01-14 20:00:00,0,76.8069076538086,71.0
0,1624A,2019-01-14 20:00:00,0,77.07127380371094,73.0
0,1625A,2019-01-14 20:00:00,0,63.295654296875,81.0
0,1627A,2019-01-14 20:00:00,0,63.295654296875,74.0
0,1628A,2019-01-14 20:00:00,0,80.91677856445312,104.0
0,1629A,2019-01-14 20:00:00,0,80.91677856445312,116.0
0,1630A,2019-01-14 20:00:00,0,84.25856018066406,140.0
0,1631A,2019-01-14 20:00:00,0,73.16307830810547,134.0
0,1632A,2019-01-14 20:00:00,0,80.95883178710938,107.0
0,1633A,2019-01-14 20:00:00,0,45.10866165161133,134.0
0,1634A,2019-01-14 20:00:00,0,68.66266632080078,145.0
0,1635A,2019-01-14 20:00:00,0,79.56027221679688,110.0
0,1636A,2019-01-14 20:00:00,0,76.45855712890625,163.0
0,1637A,2019-01-14 20:00:00,0,59.71696090698242,72.0
0,1638A,2019-01-14 20:00:00,0,50.58753967285156,80.0
0,1639A,2019-01-14 20:00:00,0,49.248069763183594,94.0
0,1640A,2019-01-14 20:00:00,0,47.15234375,67.0
0,1641A,2019-01-14 20:00:00,0,62.80564498901367,90.0
0,1642A,2019-01-14 20:00:00,0,99.73747253417969,82.0
0,1643A,2019-01-14 20:00:00,0,99.15464782714844,85.0
0,1644A,2019-01-14 20:00:00,0,99.73747253417969,76.0
0,1645A,2019-01-14 20:00:00,0,99.15464782714844,75.0
0,1646A,2019-01-14 20:00:00,0,99.73747253417969,87.0
0,1648A,2019-01-14 20:00:00,0,91.2798080444336,80.0
0,1650A,2019-01-14 20:00:00,0,92.45708465576172,96.0
0,1652A,2019-01-14 20:00:00,0,88.89372253417969,95.0
